Text,Confidence
Pharmacy,0.9847875237464905
Dose,0.9937829971313477
Hourly,0.9959459900856018
frequency,0.9931976199150085
Print,0.9905749559402466
your,0.976962685585022
name,0.985889196395874
Evandras,0.9696917533874512
Europe,0.9884254336357117
Medicine,0.9959232807159424
(,0.9573872089385986
print,0.9954395890235901
generic,0.9914893507957458
name,0.9947637319564819
),0.9828504323959351
PRN,0.921028733253479
Pharmacy,0.9856786131858826
Prescriber,0.9871110916137695
signature,0.9884144067764282
Dose,0.9745610952377319
Hourly,0.9921667575836182
frequency,0.9907342791557312
Medicine,0.997907817363739
(,0.9931363463401794
print,0.9960853457450867
generic,0.9948291182518005
name,0.9941256642341614
),0.9843983054161072
PRN,0.9456850290298462
Pharmacy,0.9902992844581604
Print,0.9893386960029602
your,0.992374062538147
name,0.9933898448944092
Dose,0.9918265342712402
Hourly,0.9906259179115295
frequency,0.9900162816047668
Prescriber,0.9824730157852173
signature,0.983791172504425
PRN,0.9374496340751648
Medicine,0.9953395128250122
(,0.9865888953208923
print,0.9955756068229675
generic,0.995183527469635
name,0.9953372478485107
),0.9849197864532471
Pharmacy,0.9770842790603638
Print,0.9884994029998779
your,0.9916359782218933
name,0.9943240284919739
Dose,0.9915288090705872
Hourly,0.9926312565803528
frequency,0.990805983543396
PRN,0.9405161738395691
Pharmacy,0.9763385057449341
Medicine,0.9977542757987976
(,0.9944736361503601
print,0.991999626159668
generic,0.9946813583374023
name,0.9953341484069824
),0.9872791171073914
Print,0.9858170747756958
your,0.9938140511512756
name,0.994938850402832
Dose,0.9685935378074646
Hourly,0.974160373210907
frequency,0.989901065826416
PRN,0.9442641139030457
Medicine,0.9978088140487671
(,0.9867258071899414
print,0.968524694442749
generic,0.9954558610916138
name,0.9950352907180786
),0.9749362468719482
PRN,0.957344114780426
Pharmacy,0.9622199535369873
Print,0.9886236786842346
your,0.9947009086608887
name,0.9956198930740356
PRN,0.9413966536521912
Pharmacy,0.9867834448814392
Print,0.9824810028076172
your,0.9876483082771301
name,0.9936688542366028
Sex,0.9747641682624817
:,0.9685091376304626
Max,0.9934327006340027
PRN,0.9574329853057861
dose,0.9487324953079224
/,0.646458089351654
24,0.9630247354507446
hrs,0.9758316874504089
Contact,0.9894744157791138
Max,0.9902347922325134
PRN,0.9876760840415955
dose,0.978844165802002
/,0.9748985767364502
24,0.9854719042778015
hrs,0.9900146722793579
Contact,0.9859123826026917
Max,0.9916015863418579
PRN,0.9939817786216736
dose,0.9763085246086121
/,0.9681491255760193
24,0.9842750430107117
hrs,0.9885533452033997
Contact,0.9882951378822327
Max,0.9881341457366943
PRN,0.9498597383499146
dose,0.981563925743103
/,0.9654306769371033
24,0.9850947856903076
hrs,0.9823871850967407
Contact,0.989025890827179
Max,0.9891994595527649
PRN,0.9911758303642273
dose,0.9879560470581055
/,0.9767608046531677
24,0.9876681566238403
hrs,0.9867908954620361
Contact,0.9869517087936401
Max,0.9907814264297485
PRN,0.9803199172019958
dose,0.9780465364456177
/,0.95376056432724
24,0.9845324754714966
hrs,0.9873179197311401
Contact,0.9895985722541809
Max,0.9877895712852478
PRN,0.9618362188339233
dose,0.9904388189315796
/,0.969383716583252
24,0.9870811104774475
hrs,0.9880505204200745
I,0.319454550743103
Contact,0.9881818890571594
OM,0.8410197496414185
OF,0.5456770658493042
Date,0.9869852066040039
1/213/5,0.7277275919914246
Time,0.9732436537742615
12:00:00,0.6995872855186462
Dose,0.9879666566848755
IcAl,0.3779321312904358
caf,0.544463574886322
Route,0.9803016185760498
Orgora,0.5689981579780579
Sign,0.9915519952774048
Date,0.9926617741584778
Time,0.9862121939659119
Dose,0.9723508954048157
Route,0.9674291014671326
Sign,0.9875919818878174
Date,0.991960346698761
Time,0.9824455976486206
Dose,0.9734344482421875
Route,0.977679431438446
Sign,0.9852451086044312
Date,0.9937570691108704
Time,0.9777774214744568
Dose,0.9712820649147034
Route,0.9659041166305542
Sign,0.9846431016921997
Date,0.9883534908294678
Time,0.9843635559082031
Dose,0.9846742749214172
Route,0.9606616497039795
Sign,0.9861593842506409
Date,0.9905273914337158
Time,0.9616396427154541
Dose,0.9770245552062988
Route,0.9759986996650696
Sign,0.9891766905784607
Date,0.9909470677375793
Time,0.9193096160888672
Dose,0.9800822138786316
Route,0.9716572761535645
Sign,0.9840434193611145
Attach,0.9815208315849304
ADR,0.9792435765266418
sticker,0.9903806447982788
See,0.9888190031051636
front,0.9925051927566528
page,0.9923532009124756
for,0.992633581161499
details,0.9896887540817261
As,0.9655032157897949
required,0.9927753806114197
PRN,0.9670060276985168
medications,0.9936720728874207
Year,0.98227858543396
:,0.9341962337493896
20,0.9678894281387329
21,0.5713858604431152
Check,0.9802372455596924
if,0.9879584312438965
patient,0.9950284957885742
has,0.9935947060585022
another,0.9913230538368225
medication,0.992610514163971
chart,0.9886120557785034
Yes,0.927761971950531
/,0.8794034719467163
No,0.8868840932846069
Dispense,0.9876240491867065
?,0.9816281795501709
Date,0.9889065027236938
:,0.9845837950706482
Duration,0.9795178771018982
:,0.9017362594604492
Continue,0.9938583970069885
on,0.9917188286781311
discharge,0.9931303858757019
?,0.9823564887046814
Yes,0.9908537864685059
/,0.820506751537323
No,0.9615276455879211
Continue,0.9889945983886719
on,0.9919947981834412
discharge,0.9929714798927307
?,0.966065526008606
Yes,0.9821287393569946
/,0.9284538626670837
No,0.9412404298782349
Dispense,0.9920034408569336
?,0.9765275120735168
Duration,0.9844114184379578
:,0.9446542263031006
Yes,0.9792620539665222
/,0.8581553101539612
No,0.9223231077194214
Yes,0.8916707038879395
/,0.8680901527404785
No,0.9490083456039429
Yes,0.9808059930801392
/,0.9508915543556213
No,0.9557266235351562
days,0.9939910173416138
Qty,0.784904956817627
.,0.605844259262085
days,0.995861291885376
Qty,0.8033432364463806
:,0.8422703146934509
days,0.991641104221344
Qty,0.9448476433753967
.,0.8535654544830322
days,0.9945565462112427
Qty,0.8540035486221313
:,0.6787840723991394
Yes,0.9805864095687866
/,0.8816106915473938
No,0.967585563659668
Dispense,0.9923503994941711
?,0.977390706539154
Duration,0.9851751327514648
:,0.8383965492248535
...,0.7429643869400024
Yes,0.9855489134788513
/,0.8705925941467285
No,0.9798307418823242
Dispense,0.9903097748756409
?,0.966045618057251
Duration,0.9826460480690002
:,0.8924226760864258
Yes,0.9875124096870422
/,0.9090650677680969
No,0.9781107306480408
Continue,0.9892827868461609
on,0.990300714969635
discharge,0.992868959903717
?,0.9795042276382446
Yes,0.9923739433288574
/,0.8771977424621582
No,0.9552704095840454
Continue,0.9906181693077087
on,0.9892878532409668
discharge,0.9930686950683594
?,0.9817131161689758
Yes,0.9922041893005371
/,0.9171453714370728
No,0.9551036357879639
Continue,0.9873255491256714
on,0.9897888898849487
discharge,0.9923722147941589
?,0.9833922386169434
Yes,0.9939549565315247
/,0.882768452167511
No,0.9721484780311584
Continue,0.9872106313705444
on,0.9879486560821533
discharge,0.9918211698532104
?,0.9574823975563049
Yes,0.9823984503746033
/,0.7633609771728516
No,0.9699544906616211
Dispense,0.9892443418502808
?,0.9713170528411865
days,0.9950247406959534
Qty,0.8288669586181641
..,0.5197783708572388
Yes,0.9737913608551025
/,0.6943008303642273
No,0.9558672904968262
Dispense,0.9913173317909241
?,0.9697365164756775
days,0.9970448613166809
Qty,0.9527409076690674
:,0.870926022529602
Prescriber's,0.9877269864082336
signature,0.9951972961425781
:,0.9748959541320801
Print,0.9899014234542847
your,0.992093026638031
name,0.9952179193496704
:,0.9841862320899963
Duration,0.9819743633270264
:,0.9211987853050232
Duration,0.985274076461792
:,0.9021601676940918
days,0.9943279027938843
Qty,0.7714679837226868
:,0.3534477949142456
..,0.6373512148857117
Pharmacist,0.9912273287773132
:,0.9544726610183716
Continue,0.995242714881897
on,0.9973106980323792
discharge,0.9965408444404602
?,0.9655168056488037
Dispense,0.9918556213378906
?,0.9699966907501221
Duration,0.9703611731529236
:,0.7279278635978699
Date,0.9927724003791809
:,0.9809282422065735
DO,0.9251099824905396
NOT,0.9624066948890686
WRITE,0.9868981242179871
IN,0.9873640537261963
THIS,0.9874334335327148
BINDING,0.9870989322662354
MARGIN,0.9314214587211609
Text,Confidence
URN,0.8840877413749695
:,0.9479892253875732
846,0.9547834396362305
Family,0.9834179878234863
name,0.9838043451309204
:,0.9570452570915222
Grant,0.9516567587852478
Given,0.9288530349731445
names,0.9926841855049133
:,0.9581791758537292
Megan,0.9811275005340576
Address,0.9757698178291321
:,0.9239501953125
Melbourne,0.9746347665786743
Date,0.9817094206809998
of,0.97727370262146
birth,0.9870123863220215
:,0.9135740995407104
30/11/1992,0.9166352152824402
First,0.9969294667243958
prescriber,0.9970848560333252
to,0.9942200183868408
print,0.993750810623169
patient,0.9944909811019897
name,0.996115505695343
and,0.9949019551277161
check,0.9982626438140869
label,0.9927887916564941
correct,0.9948129057884216
:,0.9600047469139099
Date,0.9900479316711426
Medicine,0.9975757002830505
(,0.9931345582008362
print,0.996013343334198
generic,0.9956750869750977
name,0.9939228296279907
),0.9788375496864319
1/2/21,0.830668032169342
Zithro,0.8237473368644714
franil,0.9597160816192627
Route,0.9834437966346741
Dose,0.994574785232544
Hourly,0.9879065752029419
frequency,0.9350236058235168
Oral,0.8071059584617615
I,0.43322479724884033
copsule,0.897543728351593
Indication,0.9888648390769958
abdominal,0.8476828336715698
Aids,0.9179321527481079
/,0.6749319434165955
assists,0.9879428744316101
"""",0.3569694459438324
fat,0.6476610898971558
loss,0.9015631079673767
Prescriber,0.9965451955795288
signature,0.9882746934890747
Date,0.9898820519447327
Route,0.9859687685966492
Indication,0.987671971321106
Date,0.9817992448806763
Route,0.9101395010948181
Indication,0.9741846323013306
Date,0.9862490892410278
Route,0.9838227033615112
Indication,0.9907070398330688
Prescriber,0.9930646419525146
signature,0.9905759692192078
Print,0.9909210801124573
your,0.9930036067962646
name,0.9938605427742004
Prescriber,0.996222972869873
signature,0.9951943159103394
Date,0.9895259141921997
Route,0.9801050424575806
Affix,0.9332688450813293
patient,0.9941326975822449
identification,0.9931715130805969
label,0.9933364391326904
here,0.9933792352676392
Indication,0.9965476393699646
Date,0.9904133081436157
Route,0.9602460861206055
Prescriber,0.9981468319892883
signature,0.9949020147323608
Indication,0.9930069446563721
Date,0.9114918112754822
Route,0.8978269100189209
Medicine,0.9975936412811279
(,0.9842019081115723
print,0.9953456521034241
generic,0.9942967891693115
name,0.9958528876304626
),0.9906280040740967
Dose,0.9883914589881897
Hourly,0.9946679472923279
frequency,0.9900222420692444
Indication,0.9824826717376709
Prescriber,0.921413242816925
signature,0.9969730973243713
Pharmacy,0.9847875237464905
Dose,0.9937829971313477
Hourly,0.9959459900856018
frequency,0.9931976199150085
Print,0.9905749559402466
your,0.976962685585022
name,0.985889196395874
Evandras,0.9696917533874512
Europe,0.9884254336357117
Medicine,0.9959232807159424
(,0.9573872089385986
print,0.9954395890235901
generic,0.9914893507957458
name,0.9947637319564819
),0.9828504323959351
PRN,0.921028733253479
Pharmacy,0.9856786131858826
Prescriber,0.9871110916137695
signature,0.9884144067764282
Dose,0.9745610952377319
Hourly,0.9921667575836182
frequency,0.9907342791557312
Medicine,0.997907817363739
(,0.9931363463401794
print,0.9960853457450867
generic,0.9948291182518005
name,0.9941256642341614
),0.9843983054161072
PRN,0.9456850290298462
Pharmacy,0.9902992844581604
Print,0.9893386960029602
your,0.992374062538147
name,0.9933898448944092
Dose,0.9918265342712402
Hourly,0.9906259179115295
frequency,0.9900162816047668
Prescriber,0.9824730157852173
signature,0.983791172504425
PRN,0.9374496340751648
Medicine,0.9953395128250122
(,0.9865888953208923
print,0.9955756068229675
generic,0.995183527469635
name,0.9953372478485107
),0.9849197864532471
Pharmacy,0.9770842790603638
Print,0.9884994029998779
your,0.9916359782218933
name,0.9943240284919739
Dose,0.9915288090705872
Hourly,0.9926312565803528
frequency,0.990805983543396
PRN,0.9405161738395691
Pharmacy,0.9763385057449341
Medicine,0.9977542757987976
(,0.9944736361503601
print,0.991999626159668
generic,0.9946813583374023
name,0.9953341484069824
),0.9872791171073914
Print,0.9858170747756958
your,0.9938140511512756
name,0.994938850402832
Dose,0.9685935378074646
Hourly,0.974160373210907
frequency,0.989901065826416
PRN,0.9442641139030457
Medicine,0.9978088140487671
(,0.9867258071899414
print,0.968524694442749
generic,0.9954558610916138
name,0.9950352907180786
),0.9749362468719482
PRN,0.957344114780426
Pharmacy,0.9622199535369873
Print,0.9886236786842346
your,0.9947009086608887
name,0.9956198930740356
PRN,0.9413966536521912
Pharmacy,0.9867834448814392
Print,0.9824810028076172
your,0.9876483082771301
name,0.9936688542366028
Sex,0.9747641682624817
:,0.9685091376304626
Max,0.9934327006340027
PRN,0.9574329853057861
dose,0.9487324953079224
/,0.646458089351654
24,0.9630247354507446
hrs,0.9758316874504089
Contact,0.9894744157791138
Max,0.9902347922325134
PRN,0.9876760840415955
dose,0.978844165802002
/,0.9748985767364502
24,0.9854719042778015
hrs,0.9900146722793579
Contact,0.9859123826026917
Max,0.9916015863418579
PRN,0.9939817786216736
dose,0.9763085246086121
/,0.9681491255760193
24,0.9842750430107117
hrs,0.9885533452033997
Contact,0.9882951378822327
Max,0.9881341457366943
PRN,0.9498597383499146
dose,0.981563925743103
/,0.9654306769371033
24,0.9850947856903076
hrs,0.9823871850967407
Contact,0.989025890827179
Max,0.9891994595527649
PRN,0.9911758303642273
dose,0.9879560470581055
/,0.9767608046531677
24,0.9876681566238403
hrs,0.9867908954620361
Contact,0.9869517087936401
Max,0.9907814264297485
PRN,0.9803199172019958
dose,0.9780465364456177
/,0.95376056432724
24,0.9845324754714966
hrs,0.9873179197311401
Contact,0.9895985722541809
Max,0.9877895712852478
PRN,0.9618362188339233
dose,0.9904388189315796
/,0.969383716583252
24,0.9870811104774475
hrs,0.9880505204200745
I,0.319454550743103
Contact,0.9881818890571594
OM,0.8410197496414185
OF,0.5456770658493042
Date,0.9869852066040039
1/213/5,0.7277275919914246
Time,0.9732436537742615
12:00:00,0.6995872855186462
Dose,0.9879666566848755
IcAl,0.3779321312904358
caf,0.544463574886322
Route,0.9803016185760498
Orgora,0.5689981579780579
Sign,0.9915519952774048
Date,0.9926617741584778
Time,0.9862121939659119
Dose,0.9723508954048157
Route,0.9674291014671326
Sign,0.9875919818878174
Date,0.991960346698761
Time,0.9824455976486206
Dose,0.9734344482421875
Route,0.977679431438446
Sign,0.9852451086044312
Date,0.9937570691108704
Time,0.9777774214744568
Dose,0.9712820649147034
Route,0.9659041166305542
Sign,0.9846431016921997
Date,0.9883534908294678
Time,0.9843635559082031
Dose,0.9846742749214172
Route,0.9606616497039795
Sign,0.9861593842506409
Date,0.9905273914337158
Time,0.9616396427154541
Dose,0.9770245552062988
Route,0.9759986996650696
Sign,0.9891766905784607
Date,0.9909470677375793
Time,0.9193096160888672
